,molecule_chembl_id,pKi,max_phase,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
336,CHEMBL3585778,10.640164517660113,,394.119857424,0.2777777777777778,8,2,2,9,27,8,0,102.96,0.7131871170819913,2.5256000000000007,2.667094263526611,0,0,0,2,0,2,0,0,0
337,CHEMBL3585779,10.978810700930062,,394.119857424,0.2777777777777778,8,2,2,9,27,8,0,102.96,0.7131871170819916,2.5256000000000007,2.7759213404496883,0,0,0,2,0,2,0,0,0
338,CHEMBL3585780,10.41793663708829,,230.072513308,0.3333333333333333,5,3,1,6,15,4,0,81.41999999999999,0.792115453949882,0.5493000000000001,2.4753038820309676,0,0,0,1,0,1,0,0,0
339,CHEMBL3621322,10.096910013008056,,840.2773606161802,0.5675675675675675,12,0,3,14,51,22,0,130.28,0.04406155738316042,7.74482000000001,3.6629002817003524,0,0,0,2,1,3,0,0,0
340,CHEMBL3621333,7.299988937677888,,886.26171055218,0.4634146341463415,12,0,5,14,55,8,0,130.28,0.09929357431226117,8.418820000000007,6.475980279108131,0,1,1,3,1,4,0,0,0
341,CHEMBL3632994,7.305394801066432,,591.3227700120001,0.5428571428571428,6,3,5,7,42,11,0,83.48,0.1964654941143549,8.050460000000008,3.510006646652135,1,1,2,2,1,3,0,0,0
342,CHEMBL603622,6.853871964321762,,234.029324702,0.625,6,0,2,7,15,1,0,71.06,0.5016628565350871,1.2347,4.435773430216883,0,2,2,0,0,0,0,1,1
343,CHEMBL3752467,9.142667503568731,,441.27801274,0.41379310344827586,4,2,5,4,33,11,0,50.09,0.24576008846155442,7.012000000000007,2.484208877565953,1,0,1,2,2,4,0,0,0
344,CHEMBL3786651,9.008773924307505,,248.15247788,0.5,4,1,2,4,18,2,0,41.57,0.8671434800063993,1.8237,2.6723114199881977,1,0,1,1,0,1,0,0,0
345,CHEMBL3786516,9.173925197299173,,248.15247788,0.5,4,1,2,4,18,2,0,41.57,0.8671434800063993,1.8237,2.584152958449735,1,0,1,1,0,1,0,0,0
346,CHEMBL3787502,8.97469413473523,,248.15247788,0.5,4,1,2,4,18,2,0,41.57,0.8671434800063992,1.8236999999999999,2.5995304969112727,1,0,1,1,0,1,0,0,0
347,CHEMBL3785269,9.346787486224656,,284.1194635,0.5384615384615384,5,1,2,6,19,4,0,58.64,0.8952867028416926,0.9484999999999999,2.815559410893581,1,0,1,1,0,1,0,0,0
348,CHEMBL3787223,8.978810700930062,,284.1194635,0.5384615384615384,5,1,2,6,19,4,0,58.64,0.8952867028416926,0.9484999999999999,2.7307916594142903,1,0,1,1,0,1,0,0,0
349,CHEMBL3786448,9.080921907623926,,284.1194635,0.5384615384615384,5,1,2,6,19,4,0,58.64,0.8952867028416926,0.9484999999999999,2.7455777540888455,1,0,1,1,0,1,0,0,0
350,CHEMBL3786937,8.79860287567955,,234.136827816,0.46153846153846156,4,2,2,4,17,1,0,52.57000000000001,0.7737602503331259,1.5207,2.8071467395029597,1,0,1,1,0,1,0,0,0
351,CHEMBL3785391,8.876148359032914,,234.136827816,0.46153846153846156,4,2,2,4,17,1,0,52.57000000000001,0.7737602503331259,1.5206999999999997,2.7324040226453494,1,0,1,1,0,1,0,0,0
352,CHEMBL3785207,8.7594507517174,,234.136827816,0.46153846153846156,4,2,2,4,17,1,0,52.57000000000001,0.7737602503331259,1.5206999999999997,2.748763106115071,1,0,1,1,0,1,0,0,0
353,CHEMBL3786873,8.872895201635192,,270.103813436,0.5,5,2,2,6,18,3,0,69.64,0.8468334475859705,0.6454999999999999,2.950492123284901,1,0,1,1,0,1,0,0,0
354,CHEMBL3786442,8.913640169325252,,270.103813436,0.5,5,2,2,6,18,3,0,69.64,0.8468334475859705,0.6455000000000003,2.8788001295643344,1,0,1,1,0,1,0,0,0
355,CHEMBL3786719,9.142667503568731,,270.103813436,0.5,5,2,2,6,18,3,0,69.64,0.8468334475859705,0.6454999999999997,2.8944914953414145,1,0,1,1,0,1,0,0,0
356,CHEMBL3818801,6.008773924307505,,361.16779359599997,0.34782608695652173,4,0,5,4,27,3,0,38.77,0.775054516311128,3.9927000000000037,2.576089038761099,1,2,3,2,0,2,0,1,1
357,CHEMBL3819247,4.401537799525849,,391.17835828,0.375,5,0,5,5,29,4,0,48.0,0.7375510943095933,4.001300000000003,2.615219853647922,1,2,3,2,0,2,0,1,1
358,CHEMBL3818918,4.739928612014925,,391.17835828,0.375,5,0,5,5,29,4,0,48.0,0.7375510943095933,4.001300000000003,2.6683125233311795,1,2,3,2,0,2,0,1,1
359,CHEMBL3818415,5.549442990581671,,363.18344366,0.34782608695652173,4,1,4,4,27,4,0,49.77,0.8350918032555867,3.978200000000003,2.5233082103587314,1,1,2,2,0,2,0,1,1
360,CHEMBL3819155,5.549442990581671,,363.18344366,0.34782608695652173,4,1,4,4,27,4,0,49.77,0.8350918032555867,3.978200000000003,2.526166198524413,1,1,2,2,0,2,0,1,1
361,CHEMBL3818230,5.374276090474244,,333.172878976,0.3181818181818182,3,1,4,3,25,3,0,40.540000000000006,0.8641978395594557,3.9696000000000033,2.46322742163502,1,1,2,2,0,2,0,1,1
362,CHEMBL3818616,6.449771646944906,,333.172878976,0.3181818181818182,3,1,4,3,25,3,0,40.540000000000006,0.8641978395594556,3.969600000000004,2.487279897925852,1,1,2,2,0,2,0,1,1
363,CHEMBL3819646,5.703334809738469,,333.172878976,0.3181818181818182,3,1,4,3,25,3,0,40.540000000000006,0.8641978395594557,3.9696000000000033,2.4422059253231136,1,1,2,2,0,2,0,1,1
364,CHEMBL168938,7.455931955649724,,377.199093724,0.375,4,0,4,4,28,5,0,38.77,0.7292364109220905,4.281200000000004,2.4299545532096705,1,1,2,2,0,2,0,1,1
365,CHEMBL3819220,6.585026652029182,,347.18852904000005,0.34782608695652173,3,0,4,3,26,4,0,29.54,0.7736178513136426,4.272600000000004,2.373824631164066,1,1,2,2,0,2,0,1,1
366,CHEMBL3818167,5.736363931411892,,347.18852904000005,0.34782608695652173,3,0,4,3,26,4,0,29.54,0.7736178513136426,4.272600000000004,2.433204590678235,1,1,2,2,0,2,0,1,1
367,CHEMBL3818084,7.537602002101044,,347.18852904,0.34782608695652173,3,0,4,3,26,4,0,29.54,0.7736178513136426,4.272600000000004,2.3604776676013124,1,1,2,2,0,2,0,1,1
368,CHEMBL3819531,6.2564902352715706,,377.199093724,0.375,4,0,4,4,28,5,0,38.77,0.7292364109220905,4.281200000000004,2.4480502797053987,1,1,2,2,0,2,0,1,1
369,CHEMBL3819574,4.763714722551971,,377.19909372399997,0.375,4,0,4,4,28,5,0,38.77,0.7292364109220905,4.281200000000004,2.5162878865430063,1,1,2,2,0,2,0,1,1
370,CHEMBL489354,5.363512103646634,,342.18310931199994,0.38095238095238093,4,3,2,4,25,10,0,77.76,0.42113002963586,4.9595000000000065,2.118057953403076,0,0,0,2,0,2,0,0,0
371,CHEMBL524100,5.232102383981909,,358.178023932,0.38095238095238093,5,4,2,5,26,10,0,97.99000000000001,0.2811183938465369,4.665100000000006,2.270463841413081,0,0,0,2,0,2,0,0,0
372,CHEMBL3910142,7.823908740944319,,452.257611644,0.3793103448275862,5,1,4,5,34,9,0,63.39,0.46506466611600056,4.960180000000005,3.3741009465591585,0,1,1,2,1,3,0,1,1
373,CHEMBL3921061,6.2839966563652006,,311.115758024,0.1111111111111111,5,1,2,5,23,4,0,66.84,0.6943619992139872,3.348700000000002,2.115160686435372,0,0,0,2,0,2,0,0,0
374,CHEMBL3913078,5.955460239607589,,394.20049069199996,0.36363636363636365,7,2,3,7,29,7,0,94.88999999999999,0.3255788964852321,2.4711,3.1812449155175075,1,0,1,1,1,2,0,0,0
375,CHEMBL3979816,6.632644078973981,,413.195070964,0.4090909090909091,8,1,3,8,30,9,0,93.48,0.29202632078929314,3.1750000000000016,3.0164819337112165,0,1,1,1,1,2,0,1,1
376,CHEMBL3915239,7.508638306165727,,353.1739415960001,0.35,6,1,3,6,26,7,0,75.02000000000001,0.3583789670173036,3.0153000000000016,2.386216938856373,0,1,1,1,1,2,0,1,1
377,CHEMBL4080105,6.318758762624412,,436.272593012,0.4444444444444444,5,1,3,5,32,12,0,50.800000000000004,0.33882848395660387,5.772200000000006,2.082571889695446,0,1,1,2,0,2,0,1,1
378,CHEMBL4095908,6.060480747381382,,409.17902697600005,0.23076923076923078,5,2,6,5,31,2,0,70.26,0.4235145532427707,5.3853000000000035,3.2130559714786457,1,1,2,2,2,4,0,0,0
379,CHEMBL4066365,5.050609993355087,,230.05303734999998,0.4,2,0,1,4,14,5,0,26.3,0.7258903928996511,3.2946000000000017,3.272952887380727,0,0,0,1,0,1,0,0,0
380,CHEMBL4104952,5.575118363368933,,372.14209182400003,0.05,2,2,4,7,27,1,0,29.9,0.15736254668566352,5.366700000000003,4.025817645829705,0,0,0,3,1,4,0,0,0
381,CHEMBL4080726,4.87942606879415,,428.20469208000003,0.20833333333333334,2,0,4,7,31,4,0,7.12,0.15319536514320425,6.630700000000007,4.108321622154433,0,0,0,3,1,4,0,0,0
382,CHEMBL4077169,5.396855627379818,,280.15756325999996,0.3333333333333333,3,0,4,3,21,1,0,15.71,0.7976367700631357,3.1895000000000016,2.2251197990922194,0,2,2,2,0,2,0,1,1
383,CHEMBL4065259,5.425968732272281,,296.13471963999996,0.3333333333333333,2,0,4,3,21,1,0,6.48,0.7876851822462086,3.906100000000003,2.4339063995884977,0,2,2,2,0,2,0,1,1
384,CHEMBL4075825,5.476253533188435,,262.121846448,0.125,4,0,4,4,20,1,0,33.95,0.6757628630054445,2.9971000000000014,2.4475888071254666,0,1,1,2,1,3,0,0,0
385,CHEMBL4088659,5.191789027075778,,312.137496512,0.1,4,0,5,4,24,1,0,33.95,0.5292978128005903,4.150300000000003,2.348183833242455,0,1,1,3,1,4,0,0,0
386,CHEMBL4162224,4.223298816011589,,150.013935812,0.125,1,0,2,2,10,0,0,17.07,0.5628501990812792,2.0736,2.3336608786118536,0,1,1,1,0,1,0,0,0
387,CHEMBL4166725,4.928117992693875,,194.99901402,0.125,4,0,2,5,13,1,0,60.209999999999994,0.507447657908865,1.9818000000000005,2.672082057701134,0,1,1,1,0,1,0,0,0
388,CHEMBL4168617,4.250263684430939,,497.01980272,0.3,7,3,5,11,31,0,0,111.61999999999999,0.5091370942780225,3.188600000000001,6.287535669616939,1,3,4,0,1,1,0,0,0
389,CHEMBL4160694,4.008773924307505,,574.9303147879999,0.25,7,4,5,12,32,0,0,114.78000000000002,0.3774831258995832,3.479000000000001,6.069844956427997,1,3,4,0,1,1,0,0,0
390,CHEMBL462946,4.642065152999546,,526.976223656,0.3,7,3,6,12,32,0,0,111.61999999999999,0.4771591640745789,3.241600000000001,6.464344569743567,0,5,5,0,1,1,0,1,1
391,CHEMBL4167524,7.4301581005962385,,391.12758566,0.5,4,0,3,6,26,6,0,42.68,0.4015966480346613,4.764420000000005,2.448609797155969,0,1,1,1,1,2,0,1,1
392,CHEMBL4171520,5.411168274405792,,340.13578226,0.3333333333333333,5,4,4,6,24,2,0,72.2,0.7302609474094177,2.9406000000000008,3.262017480260548,1,1,2,1,1,2,0,0,0
393,CHEMBL4174958,6.8326826652518236,,388.035729644,0.29411764705882354,4,4,4,6,23,1,0,62.97,0.649666403900705,3.6945000000000014,3.3685036830540316,1,1,2,1,1,2,0,0,0
394,CHEMBL4207101,8.006563769502389,,384.139782256,0.25,6,2,4,8,28,5,0,76.02000000000001,0.7081524995388476,2.3492000000000006,2.370049275431894,0,1,1,2,1,3,0,0,0
395,CHEMBL4210729,8.48412615628832,,580.2241185959999,0.2647058823529412,7,2,6,8,42,9,0,85.25,0.197881231104401,6.370800000000005,2.643872092269275,1,0,1,3,2,5,0,0,0
396,CHEMBL4292643,4.376750709602099,,477.940677664,0.2,6,3,2,9,24,6,0,83.44000000000001,0.1878156239044712,-5.079699999999994,3.5506849674515575,0,0,0,0,2,2,0,0,0
397,CHEMBL4284764,4.443697499232713,,491.956327728,0.25,6,3,2,9,25,7,0,83.44000000000001,0.13341146291519165,-4.689599999999993,3.5110863682087894,0,0,0,0,2,2,0,0,0
398,CHEMBL4289221,4.619788758288394,,489.940677664,0.125,6,3,2,9,25,6,0,83.44000000000001,0.13938678658345421,-4.9135999999999935,3.873696471538296,0,0,0,0,2,2,0,0,0
399,CHEMBL4281350,4.6777807052660805,,511.90170531199993,0.2,6,3,2,10,25,6,0,83.44000000000001,0.17651054949845477,-4.426299999999995,3.7029001872255938,0,0,0,0,2,2,0,0,0
400,CHEMBL4285826,4.920818753952375,,525.917355376,0.25,6,3,2,10,26,7,0,83.44000000000001,0.12611435638565002,-4.036199999999995,3.6602415295974398,0,0,0,0,2,2,0,0,0
401,CHEMBL4277895,4.657577319177793,,523.9017053120001,0.125,6,3,2,10,26,6,0,83.44000000000001,0.13137224649454016,-4.260199999999995,3.995545208527206,0,0,0,0,2,2,0,0,0
402,CHEMBL33051,4.6020599913279625,,358.05994573199996,0.14285714285714285,7,3,2,9,23,6,0,92.67,0.232729304652785,-6.191599999999993,3.771689897043313,0,0,0,0,2,2,0,0,0
403,CHEMBL397871,4.136677139879544,,443.97965001600005,0.2,6,3,2,8,23,6,0,83.44000000000001,0.2008810656798537,-5.733099999999994,3.38415391689443,0,0,0,0,2,2,0,0,0
404,CHEMBL238977,4.045757490560675,,455.97965001600005,0.125,6,3,2,8,24,6,0,83.44000000000001,0.14898883232681154,-5.566999999999994,3.712318011090611,0,0,0,0,2,2,0,0,0
405,CHEMBL4292235,6.721246399047171,,420.16852186799997,0.20833333333333334,7,1,3,7,31,7,0,88.85,0.46509866743931905,3.471720000000002,2.359566303071894,0,0,0,2,1,3,0,0,0
406,CHEMBL4284495,7.958607314841775,,451.19948764799994,0.38461538461538464,7,0,4,7,33,8,0,78.21000000000001,0.4734267914217271,4.269300000000004,2.3244248510661354,0,1,1,2,1,3,0,1,1
407,CHEMBL4286799,7.2441251443275085,,390.1943426919999,0.3333333333333333,5,1,4,5,29,6,0,62.550000000000004,0.694938683383289,3.8251000000000026,2.095529717901316,0,1,1,2,1,3,0,1,1
408,CHEMBL4277548,7.920818753952375,,435.1794208999999,0.3333333333333333,8,1,4,8,32,7,0,105.69000000000001,0.44773203862141125,3.7333000000000025,2.31468264540597,0,1,1,2,1,3,0,1,1
409,CHEMBL4292477,7.207608310501746,,405.20524172399996,0.3333333333333333,6,3,4,6,30,6,0,88.57,0.6137703303618082,3.407300000000002,2.2595339796877933,0,1,1,2,1,3,0,1,1
410,CHEMBL4287970,7.4089353929735005,,450.21547205999997,0.38461538461538464,7,1,4,7,33,8,0,81.01,0.5616599644202526,3.8423000000000025,2.2733500332523704,0,1,1,2,1,3,0,1,1
411,CHEMBL4284165,7.958607314841775,,420.2049073759999,0.36,6,2,4,6,31,7,0,82.78,0.5662994047237446,3.9208000000000034,2.274140626679321,0,1,1,2,1,3,0,1,1
